"PLANT","DTSTART","DTEND","NDELAYCODE","DELAYCOMMENT","COILID1","DTSTORE"
3,"17.02.17 07:19","17.02.17 07:26",0,,,"17.02.17 07:26"
1,"17.02.17 07:26","17.02.17 07:27",0,,,"17.02.17 07:32"
2,"17.02.17 09:33","17.02.17 09:50",0,,,"17.02.17 09:55"
3,"17.02.17 09:05","17.02.17 09:33",0,,,"17.02.17 09:38"
3,"17.02.17 09:50","17.02.17 09:56",0,,,"17.02.17 10:01"
1,"17.02.17 10:39","17.02.17 10:44",0,,,"17.02.17 10:49"
2,"17.02.17 09:56","17.02.17 10:27",0,,,"17.02.17 10:32"
2,"17.02.17 10:27","17.02.17 10:29",0,,,"17.02.17 10:34"
3,"17.02.17 10:29","17.02.17 10:39",0,,,"17.02.17 10:39"
3,"17.02.17 10:44","17.02.17 10:53",0,,,"17.02.17 10:53"
3,"17.02.17 12:10","20.02.17 07:05",0,,,"20.02.17 07:10"
1,"17.02.17 10:53","17.02.17 11:03",0,,,"17.02.17 11:08"
2,"17.02.17 11:27","17.02.17 11:32",0,,,"17.02.17 11:32"
2,"17.02.17 12:07","17.02.17 12:10",0,,,"17.02.17 12:15"
2,"20.02.17 07:05","20.02.17 07:11",0,,,"20.02.17 07:16"
3,"20.02.17 07:11","20.02.17 07:45",0,,,"20.02.17 07:50"
2,"20.02.17 07:45","20.02.17 07:51",0,,,"20.02.17 07:56"
3,"20.02.17 07:51","20.02.17 08:48",0,,,"20.02.17 08:53"
2,"20.02.17 08:48","20.02.17 08:54",0,,,"20.02.17 08:59"
3,"20.02.17 08:54","20.02.17 09:01",0,,,"20.02.17 09:06"
2,"20.02.17 09:01","20.02.17 09:13",0,,,"20.02.17 09:18"
3,"20.02.17 09:13","20.02.17 09:18",0,,,"20.02.17 09:23"
2,"20.02.17 09:18","20.02.17 10:01",0,,,"20.02.17 10:06"
3,"20.02.17 10:01","20.02.17 10:42",0,,,"20.02.17 10:47"
1,"20.02.17 11:12","20.02.17 11:13",0,,,"20.02.17 11:18"
2,"20.02.17 10:42","20.02.17 11:04",0,,,"20.02.17 11:09"
2,"20.02.17 11:04","20.02.17 11:05",0,,,"20.02.17 11:10"
3,"20.02.17 11:05","20.02.17 11:12",0,,,"20.02.17 11:12"
3,"20.02.17 11:13","20.02.17 11:26",0,,,"20.02.17 11:26"
2,"20.02.17 11:33","20.02.17 11:35",0,,,"20.02.17 11:40"
1,"20.02.17 11:26","20.02.17 11:29",0,,,"20.02.17 11:34"
1,"20.02.17 12:29","20.02.17 12:31",0,,,"20.02.17 12:36"
3,"20.02.17 11:35","20.02.17 12:29",0,,,"20.02.17 12:29"
3,"20.02.17 12:31","20.02.17 12:36",0,,,"20.02.17 12:36"
1,"20.02.17 12:36","20.02.17 12:43",0,,,"20.02.17 12:48"
3,"20.02.17 12:43","20.02.17 13:06",0,,,"20.02.17 13:06"
1,"20.02.17 13:27","20.02.17 13:41",0,,,"20.02.17 13:46"
1,"20.02.17 13:06","20.02.17 13:12",0,,,"20.02.17 13:17"
2,"20.02.17 13:25","20.02.17 13:32",0,,,"20.02.17 13:32"
3,"20.02.17 13:41","20.02.17 13:46",0,,,"20.02.17 13:46"
1,"20.02.17 13:46","20.02.17 13:47",0,,,"20.02.17 13:52"
2,"21.02.17 09:33","21.02.17 09:41",0,,,"21.02.17 09:46"
3,"20.02.17 13:47","21.02.17 09:33",0,,,"21.02.17 09:38"
1,"21.02.17 11:06","21.02.17 11:13",0,,,"21.02.17 11:18"
3,"21.02.17 09:41","21.02.17 10:45",0,,,"21.02.17 10:45"
1,"21.02.17 10:45","21.02.17 10:50",0,,,"21.02.17 10:55"
3,"21.02.17 11:25","21.02.17 11:32",0,,,"21.02.17 11:32"
1,"21.02.17 11:24","21.02.17 11:25",0,,,"21.02.17 11:30"
1,"21.02.17 11:32","21.02.17 11:39",0,,,"21.02.17 11:44"
3,"21.02.17 11:39","21.02.17 11:52",0,,,"21.02.17 11:52"
1,"21.02.17 11:52","21.02.17 12:00",0,,,"21.02.17 12:05"
3,"21.02.17 12:00","21.02.17 12:49",0,,,"21.02.17 12:49"
1,"21.02.17 13:02","21.02.17 13:18",0,,,"21.02.17 13:23"
1,"21.02.17 12:49","21.02.17 12:54",0,,,"21.02.17 12:59"
2,"21.02.17 13:01","21.02.17 13:07",0,,,"21.02.17 13:07"
3,"21.02.17 13:18","21.02.17 13:52",0,,,"21.02.17 13:52"
2,"21.02.17 14:01","21.02.17 14:04",0,,,"21.02.17 14:09"
1,"21.02.17 13:52","21.02.17 13:57",0,,,"21.02.17 14:02"
1,"21.02.17 14:10","21.02.17 14:17",0,,,"21.02.17 14:22"
3,"21.02.17 14:04","21.02.17 14:10",0,,,"21.02.17 14:10"
3,"21.02.17 14:17","21.02.17 14:26",0,,,"21.02.17 14:26"
3,"21.02.17 14:37","21.02.17 14:45",0,,,"21.02.17 14:45"
1,"21.02.17 14:26","21.02.17 14:26",0,,,"21.02.17 14:31"
1,"21.02.17 14:34","21.02.17 14:37",0,,,"21.02.17 14:42"
1,"21.02.17 14:45","21.02.17 14:52",0,,,"21.02.17 14:57"
3,"21.02.17 14:52","21.02.17 14:59",0,,,"21.02.17 14:59"
1,"21.02.17 14:59","21.02.17 14:59",0,,,"21.02.17 15:04"
1,"18.10.16 08:46","18.10.16 08:52",4000,Mechanical fault,,"18.10.16 08:57"
2,"18.10.16 08:58","18.10.16 09:03",5000,Production fault,,"18.10.16 09:08"
3,"18.10.16 09:03","18.10.16 09:38",6000,Other,,"18.10.16 09:38"
3,"18.10.16 09:43","18.10.16 09:58",2000,Planned stop,,"18.10.16 09:58"
1,"18.10.16 09:38","18.10.16 09:43",0,Unknown stop,,"18.10.16 09:48"
3,"18.10.16 10:21","18.10.16 10:40",0,,,"18.10.16 10:40"
1,"18.10.16 09:58","18.10.16 09:56",3000,Electrical fault,,"18.10.16 10:01"
2,"18.10.16 10:08","18.10.16 10:14",0,,,"18.10.16 10:14"
2,"18.10.16 10:20","18.10.16 10:21",0,,,"18.10.16 10:26"
1,"18.10.16 10:40","18.10.16 10:58",0,,,"18.10.16 11:03"
2,"18.10.16 11:09","18.10.16 11:10",5000,Production fault,,"18.10.16 11:15"
3,"18.10.16 11:10","18.10.16 11:19",0,,,"18.10.16 11:19"
3,"18.10.16 11:20","18.10.16 11:46",3000,Electrical fault,,"18.10.16 11:46"
1,"18.10.16 11:19","18.10.16 11:20",0,,,"18.10.16 11:25"
2,"18.10.16 12:11","18.10.16 12:16",0,,,"18.10.16 12:16"
1,"18.10.16 11:46","18.10.16 11:56",2000,Planned stop,,"18.10.16 12:01"
2,"18.10.16 11:56","18.10.16 12:02",1000,Maintenance,,"18.10.16 12:02"
2,"18.10.16 12:19","18.10.16 12:23",0,,,"18.10.16 12:28"
3,"18.10.16 12:23","18.10.16 12:31",0,,,"18.10.16 12:31"
3,"18.10.16 12:33","18.10.16 12:40",0,,,"18.10.16 12:40"
1,"18.10.16 12:31","18.10.16 12:33",0,Unknown stop,,"18.10.16 12:38"
3,"18.10.16 13:25","18.10.16 13:54",0,,,"18.10.16 13:54"
1,"18.10.16 12:40","18.10.16 12:44",0,,,"18.10.16 12:49"
2,"18.10.16 13:14","18.10.16 13:22",0,,,"18.10.16 13:22"
1,"18.10.16 13:18","18.10.16 13:25",0,,,"18.10.16 13:30"
2,"18.10.16 14:12","18.10.16 14:15",0,,,"18.10.16 14:21"
1,"18.10.16 13:54","18.10.16 14:05",0,,,"18.10.16 14:10"
2,"18.10.16 15:19","18.10.16 15:20",0,,,"18.10.16 15:25"
3,"18.10.16 14:15","18.10.16 14:26",0,,,"18.10.16 14:26"
1,"18.10.16 14:26","18.10.16 14:36",0,,,"18.10.16 14:41"
1,"18.10.16 15:42","18.10.16 15:47",0,,,"18.10.16 15:52"
3,"18.10.16 15:20","18.10.16 15:42",0,,,"18.10.16 15:42"
3,"18.10.16 15:47","18.10.16 16:06",0,,,"18.10.16 16:06"
1,"18.10.16 16:06","18.10.16 16:11",0,,,"18.10.16 16:16"
3,"18.10.16 16:11","19.10.16 06:18",0,,,"19.10.16 06:18"
2,"19.10.16 06:50","19.10.16 06:54",0,,,"19.10.16 06:59"
1,"19.10.16 06:18","19.10.16 06:15",0,,,"19.10.16 06:20"
3,"19.10.16 06:54","19.10.16 07:10",0,,,"19.10.16 07:10"
3,"19.10.16 07:14","19.10.16 07:49",0,,,"19.10.16 07:49"
1,"19.10.16 07:10","19.10.16 07:14",0,,,"19.10.16 07:19"
2,"19.10.16 08:56","19.10.16 08:59",0,,,"19.10.16 09:04"
1,"19.10.16 07:49","19.10.16 07:54",0,,,"19.10.16 07:59"
3,"19.10.16 08:59","19.10.16 09:06",0,,,"19.10.16 09:06"
1,"19.10.16 09:06","19.10.16 09:07",0,,,"19.10.16 09:12"
1,"19.10.16 09:56","19.10.16 09:58",0,,,"19.10.16 10:03"
1,"19.10.16 10:47","19.10.16 10:50",0,,,"19.10.16 10:55"
3,"19.10.16 09:58","19.10.16 10:34",0,,,"19.10.16 10:34"
1,"19.10.16 10:34","19.10.16 10:34",0,,,"19.10.16 10:39"
1,"19.10.16 11:04","19.10.16 11:07",0,,,"19.10.16 11:12"
3,"19.10.16 10:50","19.10.16 11:04",0,,,"19.10.16 11:04"
3,"19.10.16 11:07","19.10.16 11:13",0,,,"19.10.16 11:13"
2,"19.10.16 11:35","19.10.16 11:39",0,,,"19.10.16 11:44"
1,"19.10.16 11:13","19.10.16 11:19",0,,,"19.10.16 11:24"
3,"19.10.16 11:39","19.10.16 11:58",0,,,"19.10.16 11:58"
1,"19.10.16 11:58","19.10.16 12:02",0,,,"19.10.16 12:07"
2,"19.10.16 12:02","19.10.16 12:07",0,,,"19.10.16 12:12"
3,"19.10.16 12:07","19.10.16 12:24",0,,,"19.10.16 12:24"
3,"19.10.16 12:31","19.10.16 12:37",0,,,"19.10.16 12:37"
1,"19.10.16 12:24","19.10.16 12:31",0,,,"19.10.16 12:36"
1,"19.10.16 13:27","19.10.16 13:27",0,,,"19.10.16 13:32"
1,"19.10.16 12:37","19.10.16 12:41",0,,,"19.10.16 12:46"
3,"19.10.16 14:02","19.10.16 14:16",0,,,"19.10.16 14:16"
3,"19.10.16 13:27","19.10.16 13:36",0,,,"19.10.16 13:36"
1,"19.10.16 13:36","19.10.16 13:38",0,Unknown stop,,"19.10.16 13:43"
2,"19.10.16 13:55","19.10.16 14:01",0,,,"19.10.16 14:01"
1,"19.10.16 13:57","19.10.16 14:02",0,,,"19.10.16 14:07"
2,"19.10.16 14:52","19.10.16 14:56",0,,,"19.10.16 15:01"
1,"19.10.16 14:16","19.10.16 14:17",0,,,"19.10.16 14:22"
3,"19.10.16 14:56","20.10.16 06:12",0,,,"20.10.16 06:12"
3,"20.10.16 06:16","20.10.16 06:36",0,,,"20.10.16 06:36"
1,"20.10.16 06:12","20.10.16 06:16",0,,,"20.10.16 06:21"
1,"20.10.16 06:59","20.10.16 07:04",0,,,"20.10.16 07:09"
1,"20.10.16 06:36","20.10.16 06:43",0,,,"20.10.16 06:48"
2,"20.10.16 07:55","20.10.16 08:00",0,,,"20.10.16 08:05"
3,"20.10.16 07:04","20.10.16 07:47",0,,,"20.10.16 07:47"
1,"20.10.16 07:47","20.10.16 07:49",0,,,"20.10.16 07:54"
3,"20.10.16 08:00","20.10.16 08:06",0,,,"20.10.16 08:06"
1,"20.10.16 08:06","20.10.16 08:21",0,,,"20.10.16 08:26"
1,"20.10.16 08:27","20.10.16 08:31",0,,,"20.10.16 08:36"
1,"20.10.16 08:48","20.10.16 08:57",0,,,"20.10.16 09:02"
3,"20.10.16 08:31","20.10.16 08:48",0,,,"20.10.16 08:48"
3,"20.10.16 08:57","20.10.16 09:07",0,,,"20.10.16 09:07"
2,"20.10.16 09:28","20.10.16 09:28",0,,,"20.10.16 09:33"
1,"20.10.16 09:07","20.10.16 09:05",0,,,"20.10.16 09:10"
3,"20.10.16 09:28","20.10.16 09:34",0,,,"20.10.16 09:34"
1,"20.10.16 09:34","20.10.16 10:14",0,,,"20.10.16 10:19"
2,"20.10.16 12:20","20.10.16 12:20",0,,,"20.10.16 12:25"
3,"20.10.16 12:20","20.10.16 12:38",0,,,"20.10.16 12:38"
3,"20.10.16 12:42","20.10.16 12:48",0,,,"20.10.16 12:48"
1,"20.10.16 12:38","20.10.16 12:42",0,,,"20.10.16 12:47"
1,"20.10.16 13:07","20.10.16 13:16",0,,,"20.10.16 13:21"
1,"20.10.16 12:48","20.10.16 12:57",0,,,"20.10.16 13:02"
1,"20.10.16 13:33","20.10.16 13:37",0,,,"20.10.16 13:42"
3,"20.10.16 13:16","20.10.16 13:25",0,,,"20.10.16 13:25"
1,"20.10.16 13:25","20.10.16 13:22",0,,,"20.10.16 13:27"
3,"20.10.16 15:18","21.10.16 05:59",0,,,"21.10.16 05:59"
2,"20.10.16 14:10","20.10.16 14:16",0,,,"20.10.16 14:16"
2,"20.10.16 15:16","20.10.16 15:18",0,,,"20.10.16 15:23"
1,"21.10.16 05:59","21.10.16 06:03",0,,,"21.10.16 06:08"
2,"21.10.16 06:09","21.10.16 06:09",0,,,"21.10.16 06:14"
3,"21.10.16 06:09","21.10.16 06:17",0,,,"21.10.16 06:17"
3,"21.10.16 06:17","21.10.16 06:34",0,,,"21.10.16 06:34"
1,"21.10.16 06:17","21.10.16 06:17",0,,,"21.10.16 06:22"
1,"21.10.16 06:34","21.10.16 06:34",0,,,"21.10.16 06:39"
3,"21.10.16 06:34","21.10.16 07:07",0,,,"21.10.16 07:07"
1,"21.10.16 08:33","21.10.16 08:35",0,,,"21.10.16 08:40"
1,"21.10.16 07:07","21.10.16 07:18",0,,,"21.10.16 07:23"
1,"21.10.16 09:22","21.10.16 09:25",0,,,"21.10.16 09:30"
3,"21.10.16 08:35","21.10.16 09:22",0,,,"21.10.16 09:22"
3,"21.10.16 09:39","21.10.16 10:34",0,,,"21.10.16 10:34"
3,"21.10.16 09:25","21.10.16 09:34",0,,,"21.10.16 09:39"
3,"21.10.16 10:42","21.10.16 11:22",0,,,"21.10.16 11:22"
1,"21.10.16 10:34","21.10.16 10:42",0,,,"21.10.16 10:47"
2,"21.10.16 11:45","21.10.16 11:47",0,,,"21.10.16 11:52"
1,"21.10.16 11:22","21.10.16 11:25",0,,,"21.10.16 11:30"
3,"21.10.16 11:47","21.10.16 11:55",0,,,"21.10.16 11:55"
1,"21.10.16 11:55","21.10.16 11:54",0,,,"21.10.16 11:59"
1,"21.10.16 12:45","21.10.16 12:48",0,,,"21.10.16 12:53"
1,"21.10.16 13:08","21.10.16 13:09",0,,,"21.10.16 13:14"
3,"21.10.16 12:48","21.10.16 13:08",0,,,"21.10.16 13:08"
3,"21.10.16 13:09","24.10.16 06:07",0,,,"24.10.16 06:07"
1,"24.10.16 06:07","24.10.16 06:09",0,,,"24.10.16 06:14"
3,"24.10.16 06:09","24.10.16 06:44",0,,,"24.10.16 06:44"
3,"24.10.16 07:14","24.10.16 15:44",0,,,"24.10.16 15:49"
1,"24.10.16 06:44","24.10.16 06:44",0,,,"24.10.16 06:49"
2,"24.10.16 07:03","24.10.16 07:09",0,,,"24.10.16 07:09"
2,"24.10.16 07:12","24.10.16 07:14",0,,,"24.10.16 07:19"
2,"24.10.16 16:06","25.10.16 06:34",0,,,"25.10.16 06:34"
2,"24.10.16 15:44","24.10.16 16:01",0,,,"24.10.16 16:01"
2,"25.10.16 06:36","25.10.16 08:05",0,,,"25.10.16 08:05"
2,"25.10.16 08:08","25.10.16 08:29",0,,,"25.10.16 08:29"
3,"25.10.16 08:52","25.10.16 09:24",0,,,"25.10.16 09:24"
1,"25.10.16 08:49","25.10.16 08:52",0,,,"25.10.16 08:57"
1,"25.10.16 09:24","25.10.16 09:24",0,,,"25.10.16 09:29"
3,"25.10.16 09:24","25.10.16 09:34",0,,,"25.10.16 09:34"
1,"25.10.16 09:34","25.10.16 09:35",0,,,"25.10.16 09:40"
3,"25.10.16 09:35","25.10.16 09:50",0,,,"25.10.16 09:50"
1,"25.10.16 09:50","25.10.16 09:54",0,,,"25.10.16 09:59"
3,"25.10.16 09:54","25.10.16 10:25",0,,,"25.10.16 10:25"
1,"25.10.16 10:25","25.10.16 10:29",0,,,"25.10.16 10:34"
2,"25.10.16 10:43","25.10.16 10:51",0,,,"25.10.16 10:51"
3,"25.10.16 10:29","25.10.16 10:43",0,,,"25.10.16 10:48"
1,"25.10.16 10:48","25.10.16 10:56",0,,,"25.10.16 11:01"
3,"25.10.16 12:10","25.10.16 12:40",0,,,"25.10.16 12:40"
3,"25.10.16 10:56","25.10.16 11:39",0,,,"25.10.16 11:39"
1,"25.10.16 11:39","25.10.16 11:49",0,,,"25.10.16 11:54"
2,"25.10.16 11:54","25.10.16 12:00",0,,,"25.10.16 12:00"
2,"25.10.16 12:07","25.10.16 12:10",0,,,"25.10.16 12:15"
1,"25.10.16 12:40","25.10.16 12:43",0,,,"25.10.16 12:48"
1,"19.10.16 12:56","19.10.16 13:03",0,,,"19.10.16 13:08"
3,"25.10.16 15:32","25.10.16 15:49",0,,,"25.10.16 15:49"
1,"25.10.16 12:46","25.10.16 15:26",0,,,"25.10.16 15:31"
2,"25.10.16 14:51","25.10.16 15:18",0,,,"25.10.16 15:18"
2,"25.10.16 15:29","25.10.16 15:32",0,,,"25.10.16 15:37"
3,"25.10.16 15:58","26.10.16 08:24",0,,,"26.10.16 08:24"
1,"25.10.16 15:49","25.10.16 15:58",0,,,"25.10.16 16:03"
1,"26.10.16 08:29","26.10.16 08:31",0,,,"26.10.16 08:36"
1,"26.10.16 08:24","26.10.16 08:22",0,,,"26.10.16 08:27"
2,"26.10.16 08:55","26.10.16 09:01",0,,,"26.10.16 09:06"
3,"26.10.16 08:31","26.10.16 08:49",0,,,"26.10.16 08:49"
1,"26.10.16 08:49","26.10.16 08:46",0,,,"26.10.16 08:51"
3,"26.10.16 09:01","26.10.16 09:07",0,,,"26.10.16 09:07"
3,"26.10.16 09:11","26.10.16 11:06",0,,,"26.10.16 11:06"
1,"26.10.16 09:07","26.10.16 09:11",0,,,"26.10.16 09:16"
2,"26.10.16 11:13","26.10.16 11:17",0,,,"26.10.16 11:22"
1,"26.10.16 11:06","26.10.16 11:04",0,,,"26.10.16 11:09"
3,"26.10.16 11:17","26.10.16 11:25",0,,,"26.10.16 11:25"
3,"26.10.16 11:27","26.10.16 11:37",0,,,"26.10.16 11:37"
1,"26.10.16 11:25","26.10.16 11:27",0,,,"26.10.16 11:32"
2,"26.10.16 11:45","26.10.16 11:51",0,,,"26.10.16 11:56"
1,"26.10.16 11:37","26.10.16 11:35",0,,,"26.10.16 11:40"
3,"26.10.16 11:51","26.10.16 12:05",0,,,"26.10.16 12:05"
3,"26.10.16 12:11","26.10.16 12:25",0,,,"26.10.16 12:25"
1,"26.10.16 12:05","26.10.16 12:11",0,,,"26.10.16 12:16"
1,"26.10.16 12:25","26.10.16 12:26",0,,,"26.10.16 12:31"
3,"26.10.16 12:26","26.10.16 12:32",0,,,"26.10.16 12:32"
1,"26.10.16 12:32","26.10.16 12:40",0,,,"26.10.16 12:45"
3,"26.10.16 12:40","26.10.16 12:53",0,,,"26.10.16 12:53"
1,"26.10.16 13:49","26.10.16 13:58",0,,,"26.10.16 14:03"
1,"26.10.16 12:53","26.10.16 12:50",0,,,"26.10.16 12:55"
2,"26.10.16 13:09","26.10.16 13:15",0,,,"26.10.16 13:15"
1,"26.10.16 14:44","26.10.16 14:48",0,,,"26.10.16 14:53"
3,"26.10.16 13:58","26.10.16 14:44",0,,,"26.10.16 14:44"
3,"26.10.16 14:48","26.10.16 14:57",0,,,"26.10.16 14:57"
2,"26.10.16 15:05","26.10.16 15:07",0,,,"26.10.16 15:12"
1,"26.10.16 14:57","26.10.16 15:02",0,,,"26.10.16 15:07"
3,"26.10.16 15:07","26.10.16 15:19",0,,,"26.10.16 15:19"
1,"26.10.16 15:19","26.10.16 15:19",0,,,"26.10.16 15:24"
2,"26.10.16 15:21","26.10.16 15:25",0,,,"26.10.16 15:30"
3,"26.10.16 15:25","26.10.16 15:35",0,,,"26.10.16 15:35"
3,"26.10.16 15:39","27.10.16 06:09",0,,,"27.10.16 06:09"
1,"26.10.16 15:35","26.10.16 15:39",0,,,"26.10.16 15:44"
2,"27.10.16 06:20","27.10.16 06:24",0,,,"27.10.16 06:29"
1,"27.10.16 06:09","27.10.16 06:07",0,,,"27.10.16 06:12"
3,"27.10.16 06:24","27.10.16 06:50",0,,,"27.10.16 06:50"
3,"27.10.16 06:51","27.10.16 07:10",0,,,"27.10.16 07:10"
1,"27.10.16 06:50","27.10.16 06:51",0,,,"27.10.16 06:56"
1,"27.10.16 07:10","27.10.16 07:11",0,,,"27.10.16 07:16"
3,"27.10.16 07:11","27.10.16 07:34",0,,,"27.10.16 07:34"
1,"27.10.16 07:34","27.10.16 07:34",0,,,"27.10.16 07:39"
3,"27.10.16 07:34","27.10.16 07:42",0,,,"27.10.16 07:42"
1,"27.10.16 07:42","27.10.16 07:44",0,,,"27.10.16 07:49"
3,"27.10.16 07:44","27.10.16 08:33",0,,,"27.10.16 08:33"
1,"27.10.16 08:33","27.10.16 08:36",0,,,"27.10.16 08:41"
3,"27.10.16 08:36","27.10.16 08:44",0,,,"27.10.16 08:44"
1,"27.10.16 08:44","27.10.16 08:52",0,,,"27.10.16 08:57"
3,"27.10.16 08:52","27.10.16 09:05",0,,,"27.10.16 09:05"
1,"27.10.16 09:05","27.10.16 09:08",0,,,"27.10.16 09:13"
3,"27.10.16 09:08","27.10.16 13:57",0,,,"27.10.16 13:57"
1,"27.10.16 13:57","27.10.16 14:14",0,,,"27.10.16 14:19"
3,"27.10.16 14:14","28.10.16 13:16",0,,,"28.10.16 13:16"
1,"28.10.16 13:16","30.10.16 05:38",0,,,"30.10.16 05:43"
3,"30.10.16 05:38","02.11.16 08:52",0,,,"02.11.16 08:52"
1,"02.11.16 08:52","02.11.16 09:03",0,,,"02.11.16 09:08"
3,"02.11.16 09:03","02.11.16 09:32",0,,,"02.11.16 09:32"
1,"02.11.16 09:32","02.11.16 09:33",0,,,"02.11.16 09:38"
3,"02.11.16 09:33","02.11.16 09:41",0,,,"02.11.16 09:41"
1,"02.11.16 09:41","02.11.16 09:45",0,,,"02.11.16 08:50"
3,"02.11.16 09:45","02.11.16 10:36",0,,,"02.11.16 10:36"
1,"02.11.16 10:36","02.11.16 10:44",0,,,"02.11.16 10:49"
3,"02.11.16 10:44","02.11.16 11:58",0,,,"02.11.16 11:58"
1,"02.11.16 11:58","02.11.16 11:58",0,,,"02.11.16 12:03"
3,"02.11.16 11:58","02.11.16 12:11",0,,,"02.11.16 12:11"
1,"02.11.16 12:11","02.11.16 12:27",0,,,"02.11.16 12:32"
3,"02.11.16 12:27","02.11.16 12:34",0,,,"02.11.16 12:34"
1,"02.11.16 12:34","02.11.16 12:39",0,,,"02.11.16 12:44"
3,"02.11.16 12:39","02.11.16 12:52",0,,,"02.11.16 12:52"
3,"02.11.16 14:13","02.11.16 14:19",0,,,"02.11.16 14:19"
1,"02.11.16 12:52","02.11.16 13:03",0,,,"02.11.16 13:08"
2,"02.11.16 13:20","02.11.16 13:26",0,,,"02.11.16 13:26"
1,"02.11.16 14:04","02.11.16 14:13",0,,,"02.11.16 14:18"
2,"03.11.16 05:42","03.11.16 05:56",0,,,"03.11.16 05:56"
1,"02.11.16 14:19","02.11.16 14:21",0,,,"02.11.16 14:26"
2,"02.11.16 14:49","02.11.16 14:55",0,,,"02.11.16 14:55"
1,"02.11.16 15:04","02.11.16 15:08",0,,,"02.11.16 15:13"
3,"02.11.16 15:08","03.11.16 05:42",0,,,"03.11.16 05:47"
2,"03.11.16 06:16","03.11.16 06:18",0,,,"03.11.16 06:23"
3,"03.11.16 07:20","03.11.16 07:57",0,,,"03.11.16 07:57"
1,"03.11.16 07:57","03.11.16 08:01",0,,,"03.11.16 08:06"
2,"03.11.16 08:12","03.11.16 08:14",0,,,"03.11.16 08:19"
3,"03.11.16 08:14","03.11.16 08:26",0,,,"03.11.16 08:26"
1,"03.11.16 08:26","03.11.16 08:36",0,,,"03.11.16 08:42"
2,"03.11.16 08:54","03.11.16 08:57",0,,,"03.11.16 09:02"
3,"03.11.16 08:57","03.11.16 09:16",0,,,"03.11.16 09:16"
3,"03.11.16 09:28","03.11.16 09:41",0,,,"03.11.16 09:41"
1,"03.11.16 09:16","03.11.16 09:28",0,,,"03.11.16 09:33"
1,"03.11.16 09:41","03.11.16 09:43",0,,,"03.11.16 09:48"
3,"03.11.16 09:43","03.11.16 09:49",0,,,"03.11.16 09:49"
2,"03.11.16 10:05","03.11.16 10:09",0,,,"03.11.16 10:14"
1,"03.11.16 09:49","03.11.16 09:47",0,,,"03.11.16 09:52"
3,"03.11.16 10:09","03.11.16 10:21",0,,,"03.11.16 10:21"
3,"03.11.16 10:22","03.11.16 10:45",0,,,"03.11.16 10:45"
1,"03.11.16 10:21","03.11.16 10:22",0,,,"03.11.16 10:27"
2,"03.11.16 11:00","03.11.16 11:04",0,,,"03.11.16 11:10"
1,"03.11.16 10:45","03.11.16 10:49",0,,,"03.11.16 10:54"
3,"03.11.16 11:04","03.11.16 11:19",0,,,"03.11.16 11:19"
3,"03.11.16 11:24","03.11.16 11:36",0,,,"03.11.16 11:36"
1,"03.11.16 11:19","03.11.16 11:24",0,,,"03.11.16 11:29"
1,"03.11.16 11:36","03.11.16 11:36",0,,,"03.11.16 11:41"
2,"03.11.16 11:37","03.11.16 11:42",0,,,"03.11.16 11:42"
3,"03.11.16 11:36","03.11.16 11:37",0,,,"03.11.16 11:42"
1,"03.11.16 12:44","03.11.16 12:46",0,,,"03.11.16 12:51"
3,"03.11.16 12:46","03.11.16 12:57",0,,,"03.11.16 13:02"
2,"03.11.16 12:57","03.11.16 13:07",0,,,"03.11.16 13:07"
1,"03.11.16 13:03","03.11.16 13:10",0,,,"03.11.16 13:15"
2,"03.11.16 13:45","03.11.16 13:50",0,,,"03.11.16 13:55"
3,"03.11.16 13:10","03.11.16 13:23",0,,,"03.11.16 13:23"
1,"03.11.16 13:23","03.11.16 13:20",0,,,"03.11.16 13:25"
3,"03.11.16 13:50","03.11.16 14:09",0,,,"03.11.16 14:09"
1,"03.11.16 14:09","03.11.16 14:14",0,,,"03.11.16 14:19"
2,"03.11.16 14:16","03.11.16 14:21",0,,,"03.11.16 14:26"
3,"03.11.16 14:21","03.11.16 14:49",0,,,"03.11.16 14:49"
3,"03.11.16 14:50","03.11.16 15:03",0,,,"03.11.16 15:03"
1,"03.11.16 14:49","03.11.16 14:50",0,,,"03.11.16 14:55"
1,"03.11.16 15:29","03.11.16 15:42",0,,,"03.11.16 15:47"
1,"03.11.16 15:03","03.11.16 15:10",0,,,"03.11.16 15:15"
3,"03.11.16 15:42","04.11.16 07:59",0,,,"04.11.16 08:04"
2,"11.11.16 08:57","11.11.16 09:00",0,,,"16.11.16 13:29"
3,"09.11.16 07:32","09.11.16 07:48",3000,,,"09.11.16 08:48"
3,"17.11.16 15:24","07.12.16 11:39",0,,,"07.12.16 12:06"
2,"07.12.16 12:49","07.12.16 13:01",0,,,"07.12.16 13:23"
2,"07.12.16 11:39","07.12.16 12:25",0,,,"07.12.16 12:47"
2,"07.12.16 13:07","07.12.16 13:38",0,,,"07.12.16 14:00"
2,"07.12.16 14:10","08.12.16 05:44",0,,,"08.12.16 06:09"
2,"08.12.16 05:54","08.12.16 06:43",0,,,"08.12.16 07:08"
2,"08.12.16 06:44","08.12.16 06:57",0,,,"08.12.16 07:22"
2,"08.12.16 07:01","08.12.16 07:06",0,,,"08.12.16 07:31"
2,"08.12.16 07:11","08.12.16 07:17",0,,,"08.12.16 07:42"
